school_name_std,address,city,zip,county,FedCong,included_in_program,registered,n_incidents,had_incident,n_disp_return,perc_disp_return
malta elementary school,5068 IL Route 38,Malta,60150 8332,Dekalb,14,1,1,0,0,NA,NA
manchester elem school,3501 Blaine Rd,Poplar Grove,61065 9467,Boone,16,1,1,0,0,NA,NA
manhattan jr high school,15414 W Smith Rd,Manhattan,60442 8413,Will,01,1,1,0,0,NA,NA
manierre elem school,1420 N Hudson Ave,Chicago,60610 1124,Cook,07,1,1,15,1,13,0.866666666666667
manley career academy high school,2935 W Polk St,Chicago,60612 3904,Cook,07,1,1,0,0,NA,NA
mann elem school,8050 S Chappel Ave,Chicago,60617 1091,Cook,01,1,1,0,0,NA,NA
mannheim early childhood center,101 W Diversey,NorthLake,60164,Cook,04,1,1,0,0,NA,NA
mannheim middle school,2600 Hyde Park Ave,Melrose Park,60164 1536,Cook,04,1,1,0,0,NA,NA
manor hill elem school,1464 S Main St,Lombard,60148 4545,Dupage,06,1,1,0,0,NA,NA
manteno elem school,555 W Cook St,Manteno,60950 3720,Kankakee,01,1,NA,0,0,NA,NA
manteno high school,443 N Maple St,Manteno,60950 1003,Kankakee,01,1,NA,0,0,NA,NA
manteno middle school,250 N Poplar St,Manteno,60950 1098,Kankakee,01,1,NA,0,0,NA,NA
manual high school,811 S Griswold St,Peoria,61605 1458,Peoria,17,1,1,0,0,NA,NA
maple elem school,500 S 4th St,Hoopeston,60942 1600,Vermilion,02,1,NA,0,0,NA,NA
maple elem school,1405 Maple Ave,Loves Park,61111 3006,Winnebago,16,1,NA,0,0,NA,NA
maple grove elem school,911 Joppa North Ave,Joppa,62953,Massac,12,1,1,3,1,3,1
maple school,2370 Shermer Rd,Northbrook,60062 6729,Cook,09,1,NA,0,0,NA,NA
maplebrook elem school,1630 Warbler Dr,Naperville,60565 2312,Dupage,11,1,1,0,0,NA,NA
maplewood elem school,600 Jerome Ln,Cahokia,62206 2051,Saint Clair,13,1,1,0,0,NA,NA
marengo comm middle school,816 E Grant Hwy,Marengo,60152 3400,McHenry,11,1,1,0,0,NA,NA
marengo high school,110 Franks Rd,Marengo,60152 3425,McHenry,11,1,1,0,0,NA,NA
margaret mead jhs,1765 Biesterfield Rd,Elk Grove Village,60007 7072,Cook,08,1,1,2,1,2,1
marie murphy school,2921 Illinois Rd,Wilmette,60091 1103,Cook,10,1,1,0,0,NA,NA
marie schaefer elem school,505 S Cherry St,O Fallon,62269 2043,Saint Clair,13,1,1,4,1,3,0.75
marine elem school,725 W Division St,Marine,62061 1761,Madison,15,1,1,0,0,NA,NA
marine leadership academy ames,1920 N Hamlin Ave,Chicago,60647 3411,Cook,03,1,1,0,0,NA,NA
marion high school,1501 S Carbon St,Marion,62959 1435,Williamson,12,1,NA,0,0,NA,NA
marion jordan elem school,100 N Harrison Ave,Palatine,60067 0913,Cook,05,1,NA,0,0,NA,NA
marion jr high school,1609 W Main St,Marion,62959 1145,Williamson,12,1,NA,0,0,NA,NA
marion clinton wash co ctes,1475 W Whittaker St,Salem,62881 2015,NA,NA,0,NA,0,0,NA,NA
marissa elem school,206 E Fulton St,Marissa,62257 1564,Saint Clair,12,1,1,2,1,2,1
marissa jr and sr high school,300 School View Dr,Marissa,62257 2600,Saint Clair,12,1,1,5,1,3,0.6
mark delay school,6801 Wilmette Ave,Darien,60561 3817,Dupage,06,1,NA,0,0,NA,NA
mark denman elementary school,930 Colfax Dr,Danville,61832 3325,Vermilion,02,1,NA,0,0,NA,NA
mark twain,907 Milton Rd,Alton,62002 3165,Madison,13,1,NA,0,0,NA,NA
mark twain elem school,1021 13th St,Charleston,61920 2906,Coles,15,1,NA,0,0,NA,NA
mark twain elem school,515 E Merle Ln,Wheeling,60090 4749,Cook,10,1,1,1,1,1,1
mark twain elem school,9401 N Hamlin Ave,Niles,60714 5869,Cook,05,1,1,2,1,1,0.5
